,Ano,Mês,Concelho,Energia Ativa (kWh)
121688,2023,2,Amares,230405.93
121689,2024,2,Almeirim,420008.203
121690,2023,2,Barcelos,1410891.194
121691,2024,2,Moimenta da Beira,114636.549
121692,2023,2,Vila Verde,95527.235
121693,2023,10,Braga,4129450.306
121694,2023,2,Miranda do douro,72766.323
121696,2023,2,Fornos de Algodres,33023.825
121698,2023,2,Peniche,839472.424
121700,2023,2,Porto de Mós,218684.813
121702,2023,2,Rio Maior,74802.796
121704,2023,2,Chaves,45663.642
121706,2023,3,Loulé,535709.077
121708,2023,3,Ourém,168426.957
121710,2023,3,Vila Real,4719897.715
121712,2023,3,Cinfães,351196.39
121714,2023,4,Oliveira de Azeméis,243514.565
121716,2023,4,Aljustrel,166440.424
121718,2023,4,Vila Real de Santo António,431566.4
121720,2023,4,Pombal,27989.182
121722,2023,4,Pombal,406485.219
121724,2023,4,Porto,7398728.963
121726,2023,5,Macedo de Cavaleiros,27629.428
121728,2023,5,Estremoz,59909.9
121730,2023,5,Caldas da Rainha,197293.319
121732,2023,5,Monção,133482.791
121734,2023,6,Barcelos,189384.334
121736,2023,6,Braga,152807.289
121738,2023,6,Vila Verde,713073.176
121740,2023,6,Abrantes,464614.434
121742,2023,6,Arcos de Valdevez,17060.555
121744,2023,6,Moimenta da Beira,19536.033
121746,2023,6,Viseu,344316.162
121748,2023,7,Castelo de Paiva,811621.425
121750,2023,7,Vinhais,26789.674
121752,2023,7,Arganil,152972.862
121754,2023,7,Arganil,15784.097
121756,2023,7,Figueira de Castelo Rodrigo,153102.69
121758,2023,7,Lisboa,4299015.859
121760,2023,7,Torres Vedras,4856116.042
121762,2023,7,Torres Vedras,107498.19
121764,2023,7,Vila Franca de Xira,2830645.149
121766,2023,7,Penafiel,687965.902
121768,2023,7,Vila Nova de Cerveira,56772.066
121770,2023,7,Lamego,40312.307
121772,2023,7,Vouzela,29928.589
121774,2023,8,Vila Verde,158772.768
121776,2023,8,Macedo de Cavaleiros,42077.616
121778,2023,8,Arganil,153879.751
121780,2023,8,Santarém,743178.817
121782,2023,8,Alcochete,3174457.081
121784,2023,8,Ponte de Lima,122513.927
121786,2023,8,Sernancelhe,64539.462
121788,2023,9,Guimarães,863668.656
121790,2023,9,Vila Flor,81557.753
121792,2023,9,Figueira da Foz,270918.682
121794,2023,9,Sousel,9459.191
121796,2023,9,Vila Nova de Gaia,2452887.637
121798,2023,9,Ponte da Barca,59335.579
121800,2023,10,Santa Maria da Feira,500577.067
121802,2023,10,Vila Nova de Famalicão,588523.996
121804,2023,10,Bragança,40313.772
121806,2023,10,Vinhais,29915.547
121808,2023,10,Sabugal,18173.865
121810,2023,10,Lisboa,11840577.678
121812,2023,10,Vila do Conde,1264875.293
121814,2023,11,Aveiro,41591.785
121816,2023,11,Odemira,1302802.94
121818,2023,11,Amares,62809.648
121820,2023,11,Vieira do Minho,123703.288
121822,2023,11,Vimioso,68439.07
121824,2023,11,Óbidos,236065.457
121825,2022,11,Torres Vedras,606531.199
121826,2023,11,Abrantes,307963.614
121827,2022,11,Fronteira,38826.939
121828,2023,11,Murça,63739.455
121829,2022,11,Vila do Conde,801923.256
121830,2023,12,Braga,691795.132
121831,2022,11,Ferreira do Zêzere,288908.801
121832,2023,12,Miranda do douro,46870.0
121833,2022,11,Vila Real,561220.123
121834,2023,12,Trancoso,30761.201
121835,2022,11,Vila Real,209754.656
121836,2023,12,Gavião,14027.466
121837,2022,12,Coimbra,1150789.351
121838,2024,1,Vila Nova de Famalicão,1365940.742
121839,2022,12,Valongo,4399410.79
121840,2024,1,Góis,478572.088
121841,2023,1,Vale de Cambra,4881983.716
121842,2024,1,Montemor-o-Velho,502029.04
121843,2023,1,Moura,2049398.974
121844,2024,1,Reguengos de Monsaraz,1808397.763
121846,2024,1,Lisboa,1136296.925
121848,2024,1,Nisa,41639.424
121850,2024,1,Alijó,17207.774
121852,2024,1,Ribeira de Pena,86252.31
121854,2024,1,Santa Comba Dão,382569.527
121856,2024,2,Vieira do Minho,20736.159
121858,2024,2,Covilhã,416791.295
121860,2024,2,Tábua,8857.225
121862,2024,2,Faro,92784.17
121864,2024,2,Figueiró dos Vinhos,49997.429
121866,2024,2,Óbidos,257616.741
121870,2023,9,Castelo Branco,5856982.037
121872,2023,5,Castelo Branco,5662216.339
121931,2022,1,Guimarães,189066.709
121932,2022,4,Aveiro,583043.775
121933,2022,4,Oliveira do Bairro,1008795.727
121934,2022,4,Vidigueira,16323.445
121935,2022,4,Guimarães,146662.555
121936,2022,4,Guimarães,58555.014
121937,2022,4,Albufeira,1419061.524
121938,2022,4,Alcobaça,738400.105
121939,2022,4,Lisboa,2933276.248
121940,2022,4,Lisboa,5000767.623
121941,2022,4,Santiago do Cacém,7639.026
121942,2022,4,Monção,83077.602
121943,2022,4,Vila Nova de Cerveira,53087.577
121944,2022,4,Chaves,252355.959
121945,2022,5,Arruda dos Vinhos,1463910.394
121946,2022,5,Lisboa,820149.582
121947,2022,5,Lousada,82134.095
121948,2022,5,Ourém,454618.674
121949,2022,5,Santarém,149547.989
121950,2022,5,Lamego,58978.558
121951,2022,6,Espinho,668966.991
121952,2022,6,Torre de Moncorvo,44057.448
121953,2022,6,Vinhais,40850.181
121954,2022,6,Montemor-o-Velho,189102.279
121955,2022,6,Penafiel,176983.635
121956,2022,6,Benavente,1691064.733
121957,2022,6,Constância,261076.421
121958,2022,6,Viana do Castelo,2539524.39
121959,2022,6,Sernancelhe,25084.896
121960,2022,7,Guarda,437868.807
121961,2022,7,Guarda,27366.529
121962,2022,7,Pinhel,74830.501
121963,2022,7,Campo Maior,1120337.865
121964,2022,7,Vila do Conde,558850.548
121965,2022,7,Sardoal,70498.363
121966,2022,7,Chaves,53883.377
121967,2022,7,Valpaços,24122.38
121968,2022,8,Santa Maria da Feira,161858.258
121969,2022,8,Barcelos,93490.765
121970,2022,8,Terras de Bouro,137570.743
121971,2022,8,Tavira,95296.692
121972,2022,8,Alenquer,205282.639
121973,2022,8,Vila do Conde,851624.009
121974,2022,8,Vila Real,69939.198
121975,2022,9,Santa Maria da Feira,406527.248
121976,2022,9,Alvito,183318.082
121977,2022,9,Barcelos,207701.318
121994,2022,1,Vieira do Minho,56334.059
121995,2022,1,Castelo Branco,12493.515
121996,2022,1,Albufeira,976402.026
121997,2022,1,Leiria,6077040.844
121998,2022,1,Melgaço,105140.468
121999,2022,1,Montalegre,23427.967
122000,2022,2,Cabeceiras de Basto,50763.304
122001,2022,2,Vila Nova de Famalicão,613457.654
122002,2022,2,Bragança,22754.082
122003,2022,2,Montemor-o-Velho,11043.015
122004,2022,2,Almeida,53719.905
122005,2022,2,Celorico da Beira,33003.003
122006,2022,2,Pedrógão Grande,482526.704
122007,2022,2,Paços de Ferreira,1185290.053
122008,2022,2,Mondim de Basto,68090.99
122009,2022,3,Castro Verde,51284.144
122010,2022,3,Guimarães,262912.334
122011,2022,3,Idanha-a-Nova,182582.341
122012,2022,3,Vila Franca de Xira,1957649.608
122013,2022,4,Penedono,25520.022
122014,2022,4,Tondela,44754.646
122015,2022,4,Viseu,965579.007
122016,2022,5,Oliveira de Azeméis,322309.667
122017,2022,5,Fafe,218496.449
122018,2022,5,Póvoa de Lanhoso,202197.526
122019,2022,5,Arganil,40646.829
122020,2022,5,Guarda,419407.93
122021,2022,5,Arruda dos Vinhos,486199.175
122022,2022,6,Vouzela,74404.436
122023,2022,7,Almada,7420084.3
122024,2022,7,Arcos de Valdevez,39170.99
122025,2022,9,Vila Verde,282092.722
122026,2022,9,Fundão,227511.626
122027,2022,9,Pampilhosa da Serra,16259.997
122028,2022,9,Mafra,945634.576
122029,2022,9,Paços de Ferreira,132030.157
122030,2022,9,Santarém,357526.995
122031,2022,9,Torres Novas,215149.052
122032,2022,9,Paredes de Coura,54983.727
122033,2022,10,Ílhavo,5456204.194
122034,2022,10,Amares,100143.672
122035,2022,10,Idanha-a-Nova,100912.496
122036,2022,10,Matosinhos,5944231.852
122037,2022,10,Abrantes,92570.061
122038,2022,10,Torres Novas,11593128.127
122039,2022,10,Valença,80890.998
122040,2022,11,Barcelos,84142.089
122041,2022,11,Barcelos,1258847.899
122042,2022,11,Coimbra,673621.418
122043,2022,11,Sabugal,129264.622
122044,2022,11,Alvaiázere,426349.813
122051,2022,1,Guarda,54032.006
122052,2022,1,Lousada,310268.822
122053,2022,1,Marco de Canaveses,10218.413
122054,2022,2,Cabeceiras de Basto,114485.255
122055,2022,3,Aveiro,46218.675
122056,2022,4,Coimbra,5751214.902
122057,2022,4,Pombal,178720.977
122058,2022,4,Sabrosa,184535.241
122059,2022,5,Fafe,244719.475
122060,2022,5,Odivelas,905984.658
122061,2022,7,Guimarães,198666.099
122062,2022,7,Sertã,101139.619
122063,2022,7,Marco de Canaveses,275626.919
122064,2022,8,Silves,1835834.19
122152,2022,1,Celorico da Beira,567710.342
122153,2022,1,Ourém,213871.457
122154,2022,1,Arcos de Valdevez,135974.92
122155,2022,1,Viana do Castelo,2763693.071
122156,2022,1,Chaves,79411.774
122157,2022,1,Viseu,281560.298
122158,2022,2,Fafe,269157.421
122159,2022,2,Portalegre,317249.841
122160,2022,2,Alijó,38428.69
122161,2022,3,Oliveira do Bairro,3065826.036
122162,2022,3,Vila Pouca de Aguiar,378651.338
122163,2022,4,Alpiarça,1260994.192
122164,2022,4,Ourém,458615.911
122165,2022,4,Rio Maior,23023.517
122166,2022,5,Torres Novas,1060630.08
122167,2022,5,São Pedro do Sul,74390.54
122168,2022,6,Proença-a-Nova,123154.424
122169,2022,6,Tavira,248615.435
122170,2022,6,Chaves,72275.156
122171,2022,7,Vila Verde,43312.001
122172,2022,7,Alcobaça,250580.63
122173,2022,8,Benavente,2827274.259
122174,2022,9,Santa Maria da Feira,673607.642
122175,2022,9,Vila Nova de Famalicão,594271.215
122176,2022,9,Vila Nova de Famalicão,441995.422
122177,2022,9,Lagos,7351992.223
122178,2022,9,Santarém,246380.811
122179,2022,9,Tondela,24421.653
122180,2022,10,Anadia,835252.71
122181,2022,10,Barcelos,1005017.12
122182,2022,10,Cadaval,240393.163
122183,2022,10,Vila Pouca de Aguiar,326641.4
122184,2022,11,Vila Verde,159847.702
122185,2022,11,Chaves,79639.334
122186,2022,12,Anadia,483653.993
122187,2022,12,Oliveira de Azeméis,4150826.783
122188,2022,12,Viana do Castelo,336469.632
122189,2023,1,Oliveira do Bairro,1644818.928
122190,2023,1,Moura,157262.104
122191,2023,1,Bragança,26221.325
122192,2023,1,Pombal,513767.728
122193,2023,1,Vila Franca de Xira,1560711.175
122194,2023,2,Penafiel,324771.52
122195,2023,2,Oliveira de Frades,177442.087
122196,2023,3,Guimarães,1788172.06
122197,2023,3,Almeida,7340.205
122198,2023,3,Cascais,3080788.007
122199,2023,3,Vila Nova da Barquinha,33742.865
122200,2023,3,Monção,25020.178
122201,2023,3,Tondela,194762.971
122202,2023,4,Évora,50955.969
122203,2023,4,Évora,278871.133
122204,2023,4,Guarda,4492.787
122205,2023,5,Sever do Vouga,95981.563
122206,2023,5,Penacova,93626.014
122207,2023,5,Felgueiras,200536.263
122208,2023,6,Arouca,40855.902
122209,2023,6,Trancoso,32555.194
122210,2023,6,Valongo,2062379.84
122211,2023,6,Valença,369646.969
122212,2023,6,Viana do Castelo,336295.421
122213,2023,7,Amares,61960.312
122214,2023,7,Cantanhede,34791.129
122215,2023,7,Arcos de Valdevez,80402.789
122216,2023,8,Paços de Ferreira,599217.624
122217,2023,9,Odemira,320909.829
122218,2023,9,Oliveira do Hospital,87172.609
122219,2023,9,Armamar,42817.345
122220,2023,11,Castelo de Paiva,930584.744
122221,2023,11,Vagos,310802.381
122222,2023,11,Guimarães,695484.773
122223,2023,11,Olhão,2064174.784
122224,2023,11,Paços de Ferreira,683395.254
122225,2023,12,Condeixa-a-Nova,1590823.0
122226,2023,12,Santo Tirso,5192526.523
122227,2023,12,Mondim de Basto,227770.956
122228,2024,1,Fundão,113223.833
122229,2024,1,Condeixa-a-Nova,92220.193
122230,2024,1,Soure,196370.392
122231,2024,1,Loulé,1676142.53
122232,2024,1,Pombal,972695.164
122233,2024,1,Amadora,4528675.807
122234,2024,2,Vila Viçosa,261227.674
122235,2024,2,Caldas da Rainha,219372.539
122236,2024,2,Vila do Conde,231567.805
122237,2024,2,Boticas,18032.865
122280,2022,5,Gouveia,97214.61
122281,2022,5,Campo Maior,889547.563
122282,2022,5,Vila do Conde,359966.003
122283,2022,5,Vila Pouca de Aguiar,67290.971
122284,2022,6,Braga,1128638.137
122285,2022,6,Paços de Ferreira,997297.35
122286,2022,6,Tondela,120386.72
122287,2022,7,Vila Nova de Famalicão,219940.105
122288,2022,7,Montemor-o-Novo,18849.579
122289,2022,7,Tavira,27439.739
122290,2022,7,Montijo,1991360.843
122291,2022,7,Vila Real,127912.548
122292,2022,8,Barcelos,189746.62
122293,2022,8,Sousel,11017.094
122294,2022,8,Amarante,243659.07
122295,2022,8,Ponte de Lima,140667.737
122296,2022,9,Peso da Régua,66690.81
122297,2022,10,Oeiras,3147306.581
122298,2022,10,Penafiel,190632.045
122299,2022,11,Oleiros,468811.142
122300,2022,11,Figueira da Foz,346257.057
122301,2022,11,Seia,40538.09
122302,2022,11,Viana do Castelo,2477263.453
122303,2022,12,Beja,204525.64
122304,2022,12,Cadaval,339233.8
122305,2022,12,Ponte de Sor,157527.81
122306,2022,12,Amarante,274411.065
122307,2022,12,Barreiro,801121.145
122308,2022,12,Peso da Régua,130908.942
122309,2022,12,Tabuaço,44147.155
122310,2023,2,Vila Nova de Foz Côa,30726.342
122311,2023,2,Pombal,240735.167
122312,2023,2,Mondim de Basto,45095.027
122313,2023,3,Pedrógão Grande,411866.273
122314,2023,3,Loures,6249476.136
122315,2023,3,Alijó,193278.475
122316,2023,4,Penacova,81913.739
122317,2023,4,Moimenta da Beira,183055.727
122318,2023,5,Vinhais,18104.457
122319,2023,5,Póvoa de Varzim,211898.352
122320,2023,5,Santiago do Cacém,390094.031
122321,2023,6,Alcoutim,62581.798
122322,2023,6,Gouveia,24152.483
122323,2023,6,Guarda,21779.272
122324,2023,6,Azambuja,400886.043
122325,2023,6,Tomar,348994.833
122326,2023,6,São João da Pesqueira,59454.418
122327,2023,6,São Pedro do Sul,181721.117
122328,2023,7,Moura,143279.873
122329,2023,7,Bragança,195238.005
122330,2023,7,Setúbal,12947481.485
122331,2023,8,Vila Nova de Famalicão,69214.372
122332,2023,8,Figueira da Foz,323746.292
122333,2023,8,Lamego,83285.798
122334,2023,9,Póvoa de Lanhoso,216157.467
122335,2024,1,Chaves,752785.447
122336,2024,1,Armamar,53303.93
122337,2024,2,Bragança,16439.07
122338,2024,2,Covilhã,52218.751
122339,2024,2,Borba,141583.858
122340,2024,2,Sabugal,5131.344
122341,2022,2,Braga,4152172.062
122343,2022,10,Braga,9572.585
122444,2022,1,Bragança,26013.766
122445,2022,1,Pombal,291718.037
122446,2022,1,Sintra,6837534.731
122447,2022,1,Nisa,163179.808
122448,2022,1,Nisa,114467.369
122449,2022,2,Aveiro,643696.55
122450,2022,2,Freixo de Espada À Cinta,65780.805
122451,2022,2,Guarda,32098.751
122452,2022,2,Nazaré,769400.724
122453,2022,2,Valongo,6016341.732
122454,2022,2,Moita,2796173.113
122455,2022,2,Setúbal,12789993.064
122456,2022,2,Cinfães,44386.227
122457,2022,3,Guimarães,1191179.795
122458,2022,3,Vila Nova de Famalicão,442985.269
122459,2022,3,Idanha-a-Nova,43200.099
122460,2022,3,Silves,1966591.187
122461,2022,3,Ponte de Lima,428234.538
122462,2022,3,Valpaços,39394.843
122463,2022,3,Viseu,269245.436
122464,2022,4,Terras de Bouro,31660.371
122465,2022,4,Miranda do douro,89330.067
122466,2022,4,Montemor-o-Novo,121513.795
122467,2022,4,Castro Marim,721038.155
122468,2022,4,Mêda,63897.658
122469,2022,4,Palmela,2577999.173
122470,2022,4,Moimenta da Beira,24818.387
122471,2022,5,Arouca,424572.348
122472,2022,5,Mirandela,89678.87
122473,2022,5,Mogadouro,182114.161
122474,2022,5,Figueira da Foz,432311.355
122475,2022,5,Pampilhosa da Serra,317942.106
122476,2022,5,Cadaval,154622.328
122477,2022,6,Aveiro,550109.254
122478,2022,6,Barcelos,99807.511
122479,2022,6,Guimarães,1725698.534
122480,2022,6,Penamacor,97372.522
122481,2022,6,Tavira,1529768.569
122482,2022,6,Torres Vedras,319417.151
122483,2022,6,Vila Franca de Xira,3700712.134
122484,2022,6,Ourém,229275.832
122485,2022,6,Paredes de Coura,76668.803
122486,2022,6,Boticas,25102.673
122487,2022,6,Chaves,29229.02
122488,2022,7,Vila Verde,436120.986
122489,2022,7,Vila Velha de Ródão,88116.243
122490,2022,7,Mourão,13262.418
122491,2022,7,Loulé,5049153.729
122492,2022,7,Óbidos,242550.525
122493,2022,7,Alenquer,131919.855
122494,2022,7,Vila do Conde,418927.111
122495,2022,7,Vila do Conde,294630.699
122496,2022,7,Caminha,163975.387
122497,2022,7,Chaves,654319.55
122498,2022,8,Fafe,87850.168
122499,2022,8,Cascais,7093813.057
122500,2022,8,Torres Vedras,778134.472
122501,2022,8,Amarante,16270.258
122502,2023,2,Campo Maior,876651.107
122503,2023,2,Sernancelhe,52578.099
122504,2023,3,Elvas,54266.383
122505,2023,4,Ponte de Lima,131755.84
122506,2023,5,Ílhavo,206748.935
122507,2023,5,Oliveira do Bairro,1619783.713
122508,2023,5,Braga,1197294.449
122509,2023,5,Póvoa de Lanhoso,79425.288
122510,2023,5,Castro Marim,127466.498
122511,2023,5,Mafra,1488170.445
122512,2023,5,Penafiel,364620.968
122513,2023,5,Ponte de Lima,452344.256
122514,2023,6,Guarda,56424.706
122515,2023,6,Nisa,71043.71
122516,2023,6,Alijó,148767.79
122517,2023,7,Santa Maria da Feira,621210.777
122518,2023,7,Vieira do Minho,123574.583
122519,2023,7,Almeida,21414.561
122520,2023,7,Valpaços,41918.873
122521,2023,7,Castro daire,84518.492
122522,2023,8,Mirandela,140209.963
122523,2023,8,Trancoso,35682.94
122524,2023,8,Paços de Ferreira,62646.966
122525,2023,9,Vila Verde,454050.871
122526,2023,9,Mogadouro,40399.983
122527,2023,9,Sintra,5963518.309
122528,2023,9,Ourém,3374448.312
122529,2023,9,Valpaços,284131.179
122530,2023,10,Oliveira de Azeméis,491057.455
122531,2023,10,Mogadouro,20672.838
122532,2023,10,Fundão,2574410.706
122533,2023,10,Torres Vedras,419012.358
122534,2023,10,Alijó,110133.184
122535,2023,11,Vila Nova de Famalicão,530919.31
122536,2023,11,Aguiar da Beira,482265.064
122537,2023,11,Moimenta da Beira,328840.044
122538,2023,12,Gouveia,116144.794
122539,2024,1,Figueira da Foz,4834556.969
122540,2024,1,Santa Marta de Penaguião,59731.18
122541,2024,2,Vila Verde,74643.827
122542,2024,2,Vila Nova de Gaia,663563.106
122578,2022,1,Santa Maria da Feira,619354.24
122579,2022,1,Lisboa,6461508.441
122580,2022,1,Almeirim,1544217.549
122581,2022,1,Santarém,281082.214
122582,2022,2,Oliveira do Hospital,150907.68
122583,2022,2,Almeida,29278.595
122584,2022,2,Baião,382255.351
122585,2022,2,Ponte de Lima,40520.803
122586,2022,2,Montalegre,87723.966
122587,2022,3,Vagos,297759.973
122588,2022,3,Porto,1984764.216
122589,2022,3,Vila do Conde,3410876.613
122590,2022,3,Ferreira do Zêzere,1068535.812
122591,2022,3,Melgaço,171054.275
122592,2022,4,Matosinhos,5625593.997
122593,2022,4,Ponte de Lima,126180.479
122594,2022,4,Mortágua,294324.734
122595,2022,5,Ílhavo,949855.594
122596,2022,5,Vila Nova de Famalicão,318211.836
122597,2022,5,Pinhel,61055.273
122598,2022,5,Nisa,18819.121
122599,2022,5,Montalegre,23745.761
122600,2022,6,Beja,3102.322
122601,2022,6,Barcelos,19334.581
122602,2022,6,Mora,148037.976
122603,2022,6,Abrantes,296287.093
122604,2022,6,Ponte da Barca,90328.225
122605,2022,6,Viana do Castelo,751832.724
122606,2022,6,Sernancelhe,70708.238
122607,2022,7,Braga,180166.959
122608,2022,7,Póvoa de Lanhoso,39446.425
122609,2022,7,Cantanhede,134543.52
122610,2022,7,Portimão,5289457.038
122611,2022,7,Almeida,44125.559
122612,2022,7,Marinha Grande,686409.259
122613,2022,8,Arganil,133153.215
122614,2022,8,Mourão,429001.972
122615,2022,9,Sabugal,10788.81
122616,2022,9,Boticas,36891.481
122617,2022,10,Barcelos,140072.186
122618,2022,10,Guimarães,319080.671
122619,2022,10,Gouveia,149376.399
122620,2022,10,Sousel,400169.437
122621,2022,11,Odemira,407749.168
122622,2022,11,Celorico de Basto,153562.501
122623,2022,11,Terras de Bouro,38340.56
122624,2022,11,Vila do Bispo,330827.918
122625,2022,11,Vila Nova de Foz Côa,735257.042
122626,2022,12,Castro Verde,51722.298
122627,2022,12,Lagoa,54164.566
122628,2022,12,Lisboa,8342599.011
122629,2022,12,Castro daire,45228.308
122630,2023,2,Póvoa de Lanhoso,146810.816
122631,2023,2,Vila Nova de Famalicão,250517.145
122632,2023,2,Vinhais,20504.968
122633,2023,2,Viana do Castelo,353174.813
122634,2023,3,Celorico da Beira,478878.545
122657,2022,1,Odemira,175335.577
122658,2022,1,Óbidos,597579.017
122659,2022,1,Penalva do Castelo,61017.835
122660,2022,2,Moimenta da Beira,23214.03
122661,2022,3,Póvoa de Lanhoso,83778.029
122662,2022,3,Vila Nova de Famalicão,1360684.145
122663,2022,3,Oliveira do Hospital,1351802.221
122664,2022,3,Marco de Canaveses,460592.79
122665,2022,4,Anadia,922388.535
122666,2022,4,Terras de Bouro,35491.528
122667,2022,4,Gouveia,83069.332
122668,2022,4,Loures,3400006.706
122669,2022,4,Barreiro,719999.319
122670,2022,4,Viana do Castelo,470018.58
122671,2022,5,Vidigueira,139067.887
122672,2022,5,Guimarães,919547.908
122673,2022,5,Mirandela,35537.085
122674,2022,5,Caldas da Rainha,1769769.437
122675,2022,5,Lisboa,4784931.942
122676,2022,5,Porto,7618602.906
122677,2022,5,Barreiro,5484748.117
122678,2022,6,Vila do Bispo,90208.839
122679,2022,6,Leiria,979294.342
122680,2022,7,Barcelos,145290.166
122681,2022,7,Figueira de Castelo Rodrigo,64346.397
122682,2022,7,Lisboa,8694351.512
122683,2022,7,Lousada,777161.799
122684,2022,9,Guarda,123966.385
122685,2022,9,Alenquer,204067.963
122686,2022,9,Paredes,263333.123
122687,2022,10,Sabugal,34372.848
122688,2022,10,Óbidos,760719.033
122689,2022,10,Óbidos,154311.218
122690,2022,10,Paredes,261758.284
122691,2022,10,Valpaços,88095.26
122692,2022,11,Vila Flor,56136.265
122693,2022,11,Crato,145389.905
122694,2022,12,Santa Maria da Feira,4340871.433
122695,2022,12,Guimarães,218558.424
122696,2022,12,Oleiros,87824.462
122697,2022,12,Leiria,938804.611
122698,2022,12,Odivelas,2025100.402
122699,2022,12,Porto,1870049.199
122700,2023,1,Oliveira de Azeméis,281284.214
122701,2023,1,Santa Maria da Feira,2077975.808
122702,2023,1,Barcelos,661053.254
122703,2023,1,Póvoa de Lanhoso,41335.226
122704,2023,1,Castelo Branco,295825.889
122705,2023,1,Vila Nova de Foz Côa,29169.321
122706,2023,1,Amarante,258003.071
122707,2023,1,Vila Real,245333.172
122708,2023,2,Aljustrel,1176526.088
122709,2023,2,Vila Velha de Ródão,5000.2
122710,2023,2,Arganil,813103.971
122711,2023,2,Pampilhosa da Serra,360491.769
122712,2023,2,Cinfães,144194.219
122713,2023,2,Moimenta da Beira,83938.09
122714,2023,3,Vale de Cambra,67215.088
122715,2023,3,Leiria,258757.493
122716,2023,3,Leiria,342842.1
122717,2023,3,Santiago do Cacém,1064428.381
122718,2023,6,Estarreja,344158.017
122719,2023,6,Guimarães,156808.683
122720,2023,7,Barcelos,84055.774
122721,2023,7,Barcelos,206347.324
122722,2023,7,Póvoa de Lanhoso,107678.209
122723,2023,7,Fundão,122166.233
122724,2022,2,Vila Verde,95158.942
122725,2022,2,Aguiar da Beira,77275.886
122726,2022,2,Vila Nova de Foz Côa,31331.929
122727,2022,2,Cadaval,756209.522
122728,2022,2,Tondela,174892.693
122729,2022,3,Barcelos,1461801.522
122730,2022,3,Barcelos,230230.181
122731,2022,3,Chamusca,861017.456
122732,2022,4,Castelo de Vide,103678.215
122733,2022,5,Aljustrel,149633.513
122734,2022,5,Ponte de Lima,78401.823
122735,2022,5,Sabrosa,38615.085
122736,2022,6,Guimarães,1497184.545
122737,2022,6,Pombal,725381.247
122738,2022,6,Crato,2993.774
122739,2022,6,Matosinhos,10500782.247
122740,2022,6,Paços de Ferreira,592218.66
122741,2022,6,Penedono,46615.507
122742,2022,7,Cabeceiras de Basto,102568.629
122743,2022,7,Póvoa de Lanhoso,91265.159
122744,2022,7,Macedo de Cavaleiros,69301.816
122745,2022,7,Mogadouro,73447.711
122746,2022,7,Almeida,65193.207
122747,2022,7,Caminha,226687.114
122748,2022,7,Vila Pouca de Aguiar,72682.943
122749,2022,8,Sever do Vouga,108686.383
122750,2022,8,Azambuja,720827.465
122751,2022,8,Palmela,2811141.478
122752,2022,8,Peso da Régua,71357.805
122753,2022,8,Viseu,382696.045
122754,2022,9,Guimarães,685284.006
122755,2022,9,Penamacor,34922.143
122756,2022,9,Viana do Alentejo,434664.827
122757,2022,9,Viana do Castelo,2751562.567
122758,2022,9,Tabuaço,15684.377
122759,2022,10,Vinhais,32699.464
122760,2022,10,Marco de Canaveses,477757.396
122761,2022,10,Paredes de Coura,41832.305
122762,2022,11,Bragança,62183.829
122763,2022,11,Crato,147506.608
122764,2022,11,Paredes,2763725.572
122765,2022,11,Arcos de Valdevez,21013.774
122766,2022,12,Fafe,25887.533
122767,2022,12,Fundão,131703.56
122768,2022,12,Fundão,172414.879
122769,2022,12,Alandroal,22841.266
122770,2022,12,Guarda,24756.325
122771,2022,12,Lousada,225452.386
122772,2022,12,Santa Comba Dão,126243.8
122773,2023,1,Barcelos,771305.579
122774,2023,1,Almeida,39586.434
122775,2023,1,Ponte da Barca,39478.195
122776,2023,1,Lamego,151165.064
122777,2023,1,Mangualde,46703.603
122778,2023,2,Aljezur,289016.571
122779,2023,2,Seia,84783.785
122780,2023,2,Pombal,30076.417
122781,2023,2,Caminha,29919.129
122782,2023,2,Tarouca,18521.29
122783,2023,3,Vila Nova de Famalicão,318657.492
122784,2023,3,Peniche,75939.837
122785,2023,3,Valpaços,37367.238
122786,2023,4,Miranda do douro,202095.079
122787,2023,4,Portalegre,61079.601
122788,2023,5,Torre de Moncorvo,452087.888
122789,2023,5,Leiria,116806.77
122790,2023,5,Peso da Régua,77776.036
122791,2023,5,Penedono,27101.661
122792,2023,6,Penamacor,90110.235
122793,2023,6,Coimbra,767054.128
122794,2023,6,Caldas da Rainha,42133.162
122795,2023,6,Pombal,407043.975
122796,2023,6,Ponte de Lima,46220.249
122797,2023,7,Arouca,229316.986
122798,2023,7,Santarém,226595.616
122799,2023,8,Barcelos,15924.356
122800,2023,8,Santo Tirso,2108703.348
122801,2023,8,Tabuaço,95213.755
122802,2023,9,Vieira do Minho,61068.084
122803,2023,9,Vila Nova de Foz Côa,31581.459
122804,2023,10,Figueira de Castelo Rodrigo,45016.34
122805,2023,10,Penalva do Castelo,156075.211
122806,2023,11,Amarante,65253.847
122807,2023,11,Valença,252142.552
122808,2023,11,Chaves,46278.125
122809,2023,11,Mortágua,131938.951
122810,2023,12,Guarda,69525.374
122811,2023,12,Chaves,76280.182
122812,2023,12,Sernancelhe,12025.789
122813,2024,1,Nisa,43534.645
122814,2024,1,Ponte de Lima,1545562.973
122815,2024,2,Estremoz,724841.965
122816,2024,2,Sobral de Monte Agraço,254982.013
122817,2024,2,Viseu,104416.63
122861,2023,1,Torre de Moncorvo,51023.244
122862,2023,1,Pinhel,45204.935
122863,2023,3,Amares,158057.656
